stop_id_raw,stop_name,mode,Headway_Min,Freq_Class
12613,CLINTON ST & DANVILLE AVE mid nb,localbus,9.2,High Frequency
12376,CLINTON ST & CARDIFF AVE nb,localbus,19.0,Moderate Frequency
2420,EAST AVE & BOSTON ST nb,localbus,38.8,Infrequent
2422,EAST AVE & O'DONNELL ST nb,localbus,38.9,Infrequent
14158,S EAST AVE & HUDSON ST nb fs,localbus,38.9,Infrequent
2425,EAST AVE & EASTERN AVE nb,localbus,38.9,Infrequent
2427,EAST AVE & GOUGH ST nb,localbus,38.9,Infrequent
10439,EAST ST & LOMBARD ST nb,localbus,38.9,Infrequent
12405,BALTIMORE ST & ELLWOOD ST wb,localbus,38.9,Infrequent
8601,BALTIMORE ST & LINWOOD AVE wb,localbus,38.9,Infrequent
2444,LINWOOD AVE & PULASKI HWY nb,localbus,38.9,Infrequent
2445,LINWOOD AVE & JEFFERSON ST nb,localbus,38.9,Infrequent
13589,MCELDERRY ST & GLOVER ST wb,localbus,38.9,Infrequent
2450,MILTON AVE & MONUMENT ST nb,localbus,38.9,Infrequent
8355,MADISON ST & PATTERSON PARK AVE wb,localbus,7.6,High Frequency
967,MADISON ST & CHESTER ST wb,localbus,7.8,High Frequency
8566,MADISON ST & WASHINGTON ST wb,localbus,7.7,High Frequency
10573,WASHINGTON ST & ASHLAND AVE nb,localbus,18.9,Moderate Frequency
2472,WASHINGTON ST & EAGER ST nb,localbus,18.9,Moderate Frequency
2473,WASHINGTON ST & CHASE ST nb,localbus,18.9,Moderate Frequency
2474,WASHINGTON ST & PRESTON ST nb,localbus,18.9,Moderate Frequency
2475,WASHINGTON ST & GAY ST nb,localbus,18.9,Moderate Frequency
2476,WASHINGTON ST & FEDERAL ST nb,localbus,18.9,Moderate Frequency
2478,WASHINGTON ST & LAFAYETTE AVE nb,localbus,18.9,Moderate Frequency
2440,NORTH AVE & WOLFE ST wb,localbus,9.9,High Frequency
2481,NORTH AVE & BROADWAY fs wb,localbus,9.9,High Frequency
3409,HARFORD RD & BROADWAY nb,localbus,11.7,Moderate Frequency
13839,25TH ST & HARFORD RD wb fs,localbus,38.9,Infrequent
13840,25TH ST & AISQUITH ST wb ns,localbus,38.9,Infrequent
13841,25TH ST & KIRK AVE wb ns,localbus,38.9,Infrequent
13843,25TH ST & HOMEWOOD AVE opp wb,localbus,38.9,Infrequent
13844,25TH ST & GREENMOUNT AVE wb fs,localbus,38.9,Infrequent
13846,25TH ST & CHARLES ST wb fs,localbus,38.9,Infrequent
13847,25TH ST & MARYLAND AVE wb fs,localbus,38.9,Infrequent
5013,REMINGTON AVE & 27TH ST fs nb,localbus,19.9,Moderate Frequency
10508,REMINGTON AVE & 29TH ST nb,localbus,19.9,Moderate Frequency
10510,REMINGTON AVE & 31ST ST fs nb,localbus,19.9,Moderate Frequency
10511,REMINGTON AVE & WYMAN PARK DR nb,localbus,19.9,Moderate Frequency
10512,33RD ST & KESWICK RD wb,localbus,19.6,Moderate Frequency
10513,33RD ST & CHESTNUT AVE wb,localbus,19.6,Moderate Frequency
5019,CHESTNUT AVE & 34TH ST nb,localbus,19.6,Moderate Frequency
5021,36TH ST & CHESTNUT AVE fs wb,localbus,19.6,Moderate Frequency
5022,36TH ST & ROLAND AVE wb,localbus,19.6,Moderate Frequency
4880,ROLAND AVE & 37TH ST nb,localbus,40.2,Infrequent
5024,ROLAND AVE & 38TH ST nb,localbus,40.2,Infrequent
5025,ROLAND AVE & ST MARY'S TOWERS nb,localbus,40.2,Infrequent
4166,41ST ST & HICKORY AVE wb,localbus,10.3,Moderate Frequency
4168,41ST ST & FALLS RD wb,localbus,10.3,Moderate Frequency
321,41ST ST & BUENA VISTA AVE wb,localbus,10.7,Moderate Frequency
4171,41ST ST & GIRARD AVE wb,localbus,10.9,Moderate Frequency
10249,DRUID PARK DR & CLIPPER RD eb,localbus,40.4,Infrequent
8984,CLIPPER RD & UNION AVE,localbus,20.0,Moderate Frequency
4874,36TH ST & POOLE ST,localbus,63.3,Infrequent
10494,UNION AVE & ASH ST fs eb,localbus,40.0,Infrequent
10496,BUENA VISTA AVE & 41ST ST nb,localbus,40.0,Infrequent
10754,41ST ST & BUENA VISTA AVE eb,localbus,11.0,Moderate Frequency
4308,41ST ST & FALLS RD eb,localbus,10.9,Moderate Frequency
4309,41ST ST & HICKORY AVE eb,localbus,10.5,Moderate Frequency
4310,41ST ST & ROLAND AVE eb,localbus,10.5,Moderate Frequency
13848,ROLAND AVE & 38TH ST sb ns,localbus,40.0,Infrequent
4881,36TH ST & ROLAND AVE eb,localbus,19.4,Moderate Frequency
4882,36TH ST & CHESTNUT AVE eb,localbus,19.4,Moderate Frequency
4884,CHESTNUT AVE & 34TH ST sb,localbus,19.4,Moderate Frequency
4885,33RD ST & CHESTNUT AVE fs eb,localbus,19.4,Moderate Frequency
4886,33RD ST & BEECH AVE eb,localbus,19.4,Moderate Frequency
4887,REMINGTON AVE & WYMAN PARK DR sb,localbus,19.4,Moderate Frequency
4888,REMINGTON AVE & 31ST ST sb,localbus,19.4,Moderate Frequency
4890,REMINGTON AVE & 28TH ST sb mid,localbus,19.4,Moderate Frequency
4893,HOWARD ST & 26TH ST fs,localbus,19.4,Moderate Frequency
4894,HOWARD ST & 25TH ST sb,localbus,19.4,Moderate Frequency
13850,25TH ST & CHARLES ST eb fs,localbus,38.6,Infrequent
13851,25TH ST & ST PAUL ST eb ns,localbus,38.6,Infrequent
13852,25TH ST & GREENMOUNT AVE eb fs,localbus,32.2,Infrequent
13853,25TH ST & HOMEWOOD AVE eb ns,localbus,38.6,Infrequent
13854,25TH ST & KIRK AVE eb ns,localbus,38.6,Infrequent
13855,25TH ST & ROBB ST eb ns,localbus,38.6,Infrequent
10251,HARFORD RD & CLIFTVIEW AVE sb,localbus,11.6,Moderate Frequency
3628,HARFORD RD & BONAPARTE AVE sb,localbus,11.6,Moderate Frequency
8624,NORTH AVE & HARFORD RD fs eb,localbus,9.7,High Frequency
2647,NORTH AVE & BROADWAY fs eb,localbus,9.4,High Frequency
2649,NORTH AVE & WOLFE ST eb,localbus,9.3,High Frequency
12303,WOLFE ST & LAFAYETTE AVE sb,localbus,18.3,Moderate Frequency
2653,WOLFE ST & FEDERAL ST sb,localbus,18.3,Moderate Frequency
2655,WOLFE ST & GAY ST fs sb,localbus,17.8,Moderate Frequency
2656,WOLFE ST & BIDDLE ST sb,localbus,18.3,Moderate Frequency
2658,WOLFE ST & EAGER ST sb,localbus,18.3,Moderate Frequency
2659,WOLFE ST & ASHLAND AVE sb,localbus,18.4,Moderate Frequency
14142,WOLFE ST & MADISON ST sb fs Bay 1,localbus,18.1,Moderate Frequency
831,MONUMENT ST & WASHINGTON ST fs eb,localbus,7.6,High Frequency
832,MONUMENT ST & CHESTER ST eb,localbus,7.6,High Frequency
9571,MONUMENT ST & PATTERSON PARK AVE,localbus,13.1,Moderate Frequency
6768,MONUMENT ST & MILTONAVE eb,localbus,12.9,Moderate Frequency
2693,MCELDERRY ST & MILTON AVE fs eb,localbus,38.8,Infrequent
2695,MCELDERRY ST & LAKEWOOD AVE eb,localbus,38.8,Infrequent
2697,LINWOOD AVE & JEFFERSON ST sb,localbus,38.8,Infrequent
10579,LINWOOD AVE & FAYETTE ST sb,localbus,38.8,Infrequent
14194,BALTIMORE ST & LINWOOD AVE,localbus,38.8,Infrequent
8924,BALTIMORE ST & ELLWOOD AVE eb,localbus,38.8,Infrequent
2706,EAST AVE & GOUGH ST sb,localbus,38.8,Infrequent
2708,EAST AVE & EASTERN AVE sb,localbus,38.8,Infrequent
14157,S EAST AVE & HUDSON ST sb fs,localbus,38.8,Infrequent
2714,EAST AVE & O'DONNELL ST sb,localbus,38.8,Infrequent
2715,TOONE ST & EAST AVE fs eb,localbus,38.8,Infrequent
2718,CLINTON ST & BOSTON ST sb,localbus,38.8,Infrequent
12513,HIGHLAND AVE & CARDIFF ST sb,localbus,18.2,Moderate Frequency
12292,EASTBOURNE AVE & CLINTON ST wb,localbus,38.9,Infrequent
4098,CASSELL DR & TRIAD TECH CENTER - BAYVIEW MEDICAL CENTER,localbus,7.7,High Frequency
4099,EASTERN AVE & RAPPOLLA ST opp wb,localbus,7.7,High Frequency
2030,EASTERN AVE & PONCA ST wb,localbus,7.5,High Frequency
2033,EASTERN AVE & MACON ST wb,localbus,7.6,High Frequency
2034,EASTERN AVE & GRUNDY ST fs wb,localbus,7.5,High Frequency
2036,EASTERN AVE & CONKLING ST wb,localbus,7.6,High Frequency
4115,HIGHLAND AVE & GOUGH ST nb,localbus,7.7,High Frequency
4116,HIGHLAND AVE & PRATT ST nb,localbus,7.7,High Frequency
4118,Highland Ave & Baltimore St,localbus,4.6,High Frequency
4119,HIGHLAND AVE & FAYETTE ST nb,localbus,10.5,Moderate Frequency
4120,HIGHLAND AVE & PULASKI HWY fs nb,localbus,10.7,Moderate Frequency
4123,HIGHLAND AVE & MONUMENT ST nb,localbus,10.7,Moderate Frequency
10736,MADISON AVE & EDISON HWY wb,localbus,7.4,High Frequency
4125,EDISON HWY & BIDDLE ST nb,localbus,10.6,Moderate Frequency
879,EDISON HWY & PRESTON ST fs nb,localbus,7.1,High Frequency
880,EDISON HWY & DUNCANWOOD LN nb,localbus,6.6,High Frequency
10738,EDISON HWY & NORTH AVE nb,localbus,7.4,High Frequency
4129,EDISON HWY & SINCLAIR LN fs nb,localbus,13.4,Moderate Frequency
10740,EDISON HWY & ELMLEY AVE nb,localbus,12.0,Moderate Frequency
4131,EDISON HWY & CLIFTMONT AVE nb,localbus,11.9,Moderate Frequency
12691,ERDMAN AVE & ANNETTA AVE wb opp,localbus,8.6,High Frequency
4134,ERDMAN AVE & BELAIR RD wb,localbus,10.8,Moderate Frequency
10919,ERDMAN AVE & CROSSLAND AVE wb,localbus,13.9,Moderate Frequency
3618,HARFORD RD & 32ND ST sb,localbus,7.3,High Frequency
3621,HARFORD RD & HILLEN RD sb,localbus,7.7,High Frequency
3623,HARFORD RD & THE ALAMEDA sb,localbus,7.8,High Frequency
4142,THE ALAMEDA & KENNEDY AVE fs nb,localbus,14.1,Moderate Frequency
4144,THE ALAMEDA & 32ND ST fs nb,localbus,6.1,High Frequency
4148,33RD ST & LOCH RAVEN BLVD wb,localbus,9.6,High Frequency
474,33RD ST & EDNOR RD fs wb,localbus,9.5,High Frequency
475,33RD ST & ELLERSLIE AVE wb,localbus,9.6,High Frequency
476,33RD ST & FRISBY ST fs wb,localbus,9.5,High Frequency
478,33RD ST & GREENMOUNT AVE fs wb,localbus,9.6,High Frequency
4153,UNIVERSITY PWKY& GUILFORD AVE wb,localbus,13.9,Moderate Frequency
4154,UNIVERSITY PKWY & CALVERT ST fs wb,localbus,14.1,Moderate Frequency
10745,UNIVERSITY PWKY & CHARLES ST wb,localbus,13.7,Moderate Frequency
10746,UNIVERSITY PKWY& CANTERBURY RD wb,localbus,11.7,Moderate Frequency
4159,UNIVERSITY PKWY & 39TH ST wb,localbus,11.5,Moderate Frequency
4164,40TH ST & THE ROTUNDA opp wb,localbus,11.5,Moderate Frequency
14146,40TH ST & ELM AVE wb ns,localbus,11.7,Moderate Frequency
4165,40TH ST & ROLAND AVE wb,localbus,11.5,Moderate Frequency
324,DRUID PARK DR & KEYSTONE AVE wb,localbus,14.6,Moderate Frequency
326,DRUID PARK DR & GREENSPRING AVE wb,localbus,14.4,Moderate Frequency
327,DRUID PARK & PARK HGHTS wb,localbus,14.4,Moderate Frequency
4299,DRUID PARK DR & REISTERSTOWN RD fs wb,localbus,10.5,Moderate Frequency
4177,LIBERTY HEIGHTS AVE & DRUID PARK DR fs sb,localbus,7.5,High Frequency
5176,LIBERTY HEIGHTS AVE & BURLEITH AVE sb,localbus,7.5,High Frequency
6393,Liberty Heights Ave & Mondawmin Mall,localbus,3.3,High Frequency
13521,MONDAWMIN METRO STATION BAY 1,localbus,7.7,High Frequency
559,DUE MERGENTHALER HIGH SCHOOL fs,localbus,3.3,High Frequency
560,35TH ST & HILLEN RD,localbus,6.2,High Frequency
10880,COLD SPRING METRO BUS LOOP,localbus,3.5,High Frequency
4619,[Due] Kane St & Patterson High School,localbus,1.4,High Frequency
4620,Kane St & Patterson High School,localbus,1.7,High Frequency
257,POLY WESTERN HIGH SCHOOL,localbus,2.2,High Frequency
4873,DUE 36TH & POOLE,localbus,63.3,Infrequent
2506,NORTH AVE & PENNSYLVANIA AVE wb,localbus,5.5,High Frequency
6318,[Due] Fait Ave & John Ruhrah Middle School,localbus,36.7,Infrequent
6306,Fait Ave & John Ruhrah Middle School,localbus,20.5,Low Frequency
531,CHARLES ST & PENN STATION nb,localbus,6.2,High Frequency
5245,LIBERTY HEIGHTS AVE & TIOGA PKWY,localbus,7.9,High Frequency
7277,LIBERTY HEIGHTS AVE & BURLEITH AVE fs nb,localbus,7.8,High Frequency
4295,LIBERTY HEIGHTS AVE & DRUID PARK DR nb,localbus,7.8,High Frequency
4297,DRUID PARK DR & PUBLIC WORKS eb,localbus,14.1,Moderate Frequency
4300,DRUID PARK DR & REISTERSTOWN RD eb,localbus,14.0,Moderate Frequency
10751,DRUID PARK DR & REISTERSTOWN RD fs eb,localbus,14.1,Moderate Frequency
10752,DRUID PARK DR & GREENSPRING eb,localbus,14.5,Moderate Frequency
4303,DRUID PARK DR & PARKDALE AVE,localbus,14.3,Moderate Frequency
4304,41ST ST & HOOPER AVE opp eb,localbus,14.3,Moderate Frequency
14053,40TH ST & ELM AVE eb ns,localbus,11.8,Moderate Frequency
4311,40TH ST & ROTUNDA MALL DR eb,localbus,11.7,Moderate Frequency
4316,UNIVERSITY PKWY & SAN MARTIN DR sb,localbus,11.7,Moderate Frequency
4317,UNIVERSITY PKWY & CANTERBURY RD opp sb,localbus,11.7,Moderate Frequency
6678,UNIVERSITY PKWY & CHARLES ST sb,localbus,11.8,Moderate Frequency
3656,UNIVERSITY PKWY & SAINT PAUL ST sb,localbus,8.8,High Frequency
4321,UNIVERSITY PKWY & GUILFORD AVE eb,localbus,13.8,Moderate Frequency
4322,UNIVERSITY PKWY & 33RD ST eb,localbus,13.8,Moderate Frequency
548,33RD ST & OLD YORK RD fs eb,localbus,9.4,High Frequency
550,33RD ST & FRISBY ST eb,localbus,9.4,High Frequency
551,33RD ST & ELLERSLIE AVE fs eb,localbus,9.5,High Frequency
554,33RD ST & EDNOR RD eb,localbus,9.5,High Frequency
555,33RD ST & LOCH RAVEN BLVD fs eb,localbus,9.5,High Frequency
4327,THE ALAMEDA & 32ND ST sb,localbus,6.2,High Frequency
4329,THE ALAMEDA & KENNEDY AVE fs sb,localbus,13.6,Moderate Frequency
4330,HARFORD RD & THE ALAMEDA fs nb,localbus,8.2,High Frequency
3418,HARFORD RD & HILLEN RD opp nb,localbus,8.1,High Frequency
4332,HARFORD RD & 32ND ST opp fs nb,localbus,7.6,High Frequency
4138,ERDMAN AVE & CROSSLAND AVE eb,localbus,13.5,Moderate Frequency
4333,ERDMAN AVE & CLARENCE AVE eb,localbus,13.6,Moderate Frequency
4334,ERDMAN AVE & BELAIR RD fs eb,localbus,12.9,Moderate Frequency
13718,ERDMAN AVE & EDISON HWY eb,localbus,13.0,Moderate Frequency
4336,EDISON HWY & CLIFTMONT AVE sb,localbus,12.7,Moderate Frequency
4337,EDISON HWY & ELMLEY AVE sb,localbus,12.9,Moderate Frequency
10739,EDISON HWY & ELMORA AVE nb,localbus,12.9,Moderate Frequency
948,EDISON HWY & OLIVER ST sb,localbus,6.5,High Frequency
976,EDISON HWY & PRESTON ST sb,localbus,6.5,High Frequency
4343,EDISON HWY & BIDDLE ST sb,localbus,10.0,High Frequency
4344,EDISON HWY & MADISON ST sb,localbus,10.0,High Frequency
11138,MONUMENT ST & BOULDIN ST eb,localbus,6.9,High Frequency
4347,HIGHLAND AVE & McELDERRY ST sb,localbus,10.0,High Frequency
4349,HIGHLAND AVE & FAYETTE ST sb,localbus,10.0,High Frequency
4350,HIGHLAND AVE & BALTIMORE ST sb,localbus,4.8,High Frequency
4351,HIGHLAND AVE & PRATT ST sb,localbus,8.0,High Frequency
4352,HIGHLAND AVE & GOUGH ST sb,localbus,7.7,High Frequency
1906,EASTERN AVE & CONKLING ST eb fs,localbus,7.8,High Frequency
1909,EASTERN AVE & HAVEN ST eb,localbus,7.5,High Frequency
4368,EASTERN AVE & NEWKIRK ST eb,localbus,7.3,High Frequency
1913,EASTERN AVE & PONCA ST eb,localbus,7.3,High Frequency
1914,EASTERN AVE & RAPPOLLA ST eb,localbus,7.6,High Frequency
10764,Bayview Blvd & Mason Lord Dr,localbus,4.7,High Frequency
10542,Bayview Blvd & Hopkins Bayview Dr,localbus,5.0,High Frequency
12175,ALPHA COMMONS DR & ALPHA CENTER,localbus,14.3,Moderate Frequency
313,DUE POLY WESTERN HIGH,localbus,2.5,High Frequency
14203,DUE HARFORD & INSTITUTE,localbus,5.0,High Frequency
13522,Mondawmin Metro Station (Bus Bay 2),localbus,9.8,High Frequency
6395,PULASKI ST & BRYANT AVE mb sb,localbus,17.9,Moderate Frequency
6396,PULASKI ST & WINDSOR AVE sb,localbus,17.9,Moderate Frequency
6397,WINDSOR AVE & BENTALOU ST wb,localbus,17.9,Moderate Frequency
6400,BENTALOU ST & NORTH AVE sb,localbus,17.9,Moderate Frequency
6402,BENTALOU ST & PRESBURY ST sb,localbus,17.9,Moderate Frequency
6409,BENTALOU ST & PRESSTMAN ST sb,localbus,17.9,Moderate Frequency
10808,BENTALOU ST & PRESSTMAN ST nb,localbus,9.0,High Frequency
6406,BENTALOU ST & WINCHESTER ST sb,localbus,17.7,Moderate Frequency
6408,BENTALOU ST & MOSHER ST sb,localbus,17.4,Moderate Frequency
6412,BENTALOU ST & LAFAYETTE AVE sb,localbus,17.4,Moderate Frequency
6414,BENTALOU ST & ARUNAH AVE fs sb,localbus,17.9,Moderate Frequency
3011,EDMONDSON AVE & PULASKI ST eb,localbus,9.0,High Frequency
14152,SMALLWOOD ST & W MULBERRY ST sb ns,localbus,9.0,High Frequency
6418,PULASKI ST & SARATOGA ST sb,localbus,18.2,Moderate Frequency
6420,PULASKI ST & FAYETTE ST fs sb,localbus,17.9,Moderate Frequency
9004,PULASKI ST & BALTIMORE ST sb,localbus,17.9,Moderate Frequency
6423,PULASKI ST & HOLLINS ST fs sb,localbus,17.9,Moderate Frequency
6425,PULASKI ST & FREDERICK AVE sb,localbus,17.4,Moderate Frequency
6426,PULASKI ST & PRATT ST sb,localbus,17.4,Moderate Frequency
6427,PULASKI ST & MCHENRY ST fs sb,localbus,17.4,Moderate Frequency
6429,PULASKI ST & CHRISTIAN ST sb,localbus,17.4,Moderate Frequency
5563,WILKENS AVE & PAYSON ST eb,localbus,10.5,Moderate Frequency
6433,MONROE ST & MONTGOMERY PARK fs sb,localbus,17.4,Moderate Frequency
10888,MONROE ST & WASHINGTON BLVD sb,localbus,17.4,Moderate Frequency
6438,MONROE ST & CARROLL ST opp sb,localbus,17.4,Moderate Frequency
13702,WICOMICO ST & MONROE ST nb,localbus,17.7,Moderate Frequency
13767,WICOMICO ST & BUSH ST nb,localbus,17.7,Moderate Frequency
13699,BUSH ST & RUSSELL ST eb,localbus,17.7,Moderate Frequency
5203,ANNAPOLIS RD & KENT ST fs sb,localbus,12.5,Moderate Frequency
4918,WATERVIEW AVE & SIDNEY AVE fs wb,localbus,12.3,Moderate Frequency
4920,CHERRY HILL RD & LIGHT RAIL sb,localbus,12.3,Moderate Frequency
4922,1401 CHERRY HILL RD ns,localbus,12.6,Moderate Frequency
5206,CHERRY HILL RD & CHERRYDALE APARTMENTS opp eb,localbus,12.6,Moderate Frequency
5207,GILES RD & CHERRY HILL RD fs sb,localbus,12.6,Moderate Frequency
4923,SHELLBANKS RD & GILES RD fs sb,localbus,12.6,Moderate Frequency
4924,WOODVIEW RD & SHELLBANKS RD fs eb,localbus,12.6,Moderate Frequency
5208,ROUND RD & WOODVIEW RD mid sb,localbus,12.6,Moderate Frequency
4926,ROUND RD & BRIDGEVIEW RD sb,localbus,12.6,Moderate Frequency
4927,BETHUNE RD & ROUND RD fs eb,localbus,12.4,Moderate Frequency
4929,BUNCHE RD & ROUNDVIEW RD nb,localbus,12.4,Moderate Frequency
4930,ROUNDVIEW RD & CHERRYLAND RD nb,localbus,12.4,Moderate Frequency
4932,CHERRYLAND RD & BRIDGEVIEW RD wb,localbus,12.4,Moderate Frequency
5209,CHERRY HILL RD & TERRA FIRMA RD eb,localbus,12.6,Moderate Frequency
5351,CHERRY HILL RD & SEABURY RD fs wb,localbus,12.6,Moderate Frequency
4936,CHERRY HILL RD & ROUNDVIEW RD eb,localbus,12.3,Moderate Frequency
10520,CHERRY HILL RD & SEAMON AVE eb,localbus,12.4,Moderate Frequency
2734,POTEE ST & CHERRY HILL RD fs sb,localbus,7.3,High Frequency
2735,POTEE ST & REEDBIRD AVE sb,localbus,7.7,High Frequency
6929,SOUTH BALTIMORE PARK & RIDE,localbus,5.3,High Frequency
13750,DUE BRADDISH AVE & MOSHER ST,localbus,5.0,High Frequency
13751,BRADDISH AVE & MOSHER ST nb,localbus,5.0,High Frequency
6386,DUE BARD HIGH SCHOOL,localbus,16.2,Moderate Frequency
6387,DUKELAND AVE & CONNEXIONS ACADEMY AND BARD HIGH SCHOOLnb,localbus,19.5,Moderate Frequency
10830,601 PATAPSCO AVE eb,localbus,17.7,Moderate Frequency
5359,HANOVER & PATAPSCO (AT ALLEY),localbus,7.4,High Frequency
2922,HANOVER ST & REEDBIRD AVE fs nb,localbus,17.7,Moderate Frequency
4937,CHERRY HILL RD & SEAMON AVE fs wb,localbus,12.1,Moderate Frequency
5364,CHERRY HILL RD & ROUNDVIEW RD wb,localbus,12.4,Moderate Frequency
4935,CHERRY HILL RD & SEABURY RD opp eb,localbus,12.1,Moderate Frequency
4934,CHERRY HILL RD & TERRA FIRMA RD,localbus,12.1,Moderate Frequency
4979,CHERRYLAND RD & BRIDGEVIEW RD sb,localbus,12.1,Moderate Frequency
4980,CHERRYLAND RD & ROUNDVIEW RD sb,localbus,12.1,Moderate Frequency
4981,BUNCHE RD & ROUNDVIEW RD fs wb,localbus,12.1,Moderate Frequency
5223,BETHUNE RD & ROUND RD wb,localbus,12.1,Moderate Frequency
5224,ROUND RD & BRIDGEVIEW RD nb,localbus,12.1,Moderate Frequency
5225,ROUND RD & BOOKER DR fs,localbus,12.1,Moderate Frequency
5226,WOODVIEW RD & SHELLBANKS RD wb,localbus,12.1,Moderate Frequency
4986,SHELLBANKS RD & GILES RD nb,localbus,12.3,Moderate Frequency
4987,GILES RD & CHERRY HILL RD nb,localbus,12.1,Moderate Frequency
5227,CHERRY HILL RD & CHERRYDALE APARTMENTS,localbus,12.1,Moderate Frequency
12676,1400 CHERRY HILL RD,localbus,12.1,Moderate Frequency
9001,CHERRY HILL RD & CHERRY HILL STATION opp nb,localbus,12.1,Moderate Frequency
4991,WATERVIEW AVE & SIDNEY AVE opp nb,localbus,12.1,Moderate Frequency
4993,ANNAPOLIS RD & KENT ST nb,localbus,12.5,Moderate Frequency
4996,RUSSELL ST & BUSH ST nb,localbus,13.3,Moderate Frequency
10897,HAINES ST & WARNER ST eb,localbus,13.3,Moderate Frequency
13768,WICOMICO ST & BUSH ST sb,localbus,17.7,Moderate Frequency
6452,MONROE ST & WICOMICO ST fs nb,localbus,17.7,Moderate Frequency
6455,MONROE ST & CARROLL ST nb,localbus,17.5,Moderate Frequency
6456,MONROE ST & WASHINGTON BLVD fs nb,localbus,17.5,Moderate Frequency
6458,MONROE ST & CARROLL PARK nb,localbus,17.7,Moderate Frequency
6459,EAGLE ST & PAYSON ST wb,localbus,17.7,Moderate Frequency
6461,PULASKI ST & WILKENS AVE fs nb,localbus,17.7,Moderate Frequency
6463,PULASKI ST & MCHENRY ST nb,localbus,17.7,Moderate Frequency
6464,PULASKI ST & PRATT ST nb,localbus,17.5,Moderate Frequency
6465,PULASKI ST & FREDERICK AVE nb,localbus,17.7,Moderate Frequency
6466,PULASKI ST & HOLLINS ST nb,localbus,17.5,Moderate Frequency
6422,PULASKI ST & BALTIMORE ST,localbus,17.5,Moderate Frequency
6469,PULASKI ST & FAYETTE ST mb nb,localbus,17.5,Moderate Frequency
6472,PULASKI ST & SARATOGA ST nb,localbus,17.3,Moderate Frequency
4676,PULASKI ST & MULBERRY ST nb,localbus,17.3,Moderate Frequency
3235,EDMONDSON AVE & PULASKI ST fs wb,localbus,8.2,High Frequency
6476,EDMONDSON AVE & BENTALOU ST wb,localbus,8.3,High Frequency
8959,BENTALOU ST & LAFAYETTE AVE nb,localbus,17.3,Moderate Frequency
4277,BENTALOU ST & MOSHER ST nb,localbus,17.3,Moderate Frequency
4279,BENTALOU ST & WINCHESTER ST nb,localbus,17.3,Moderate Frequency
6481,BENTALOU ST & PRESBURY ST nb,localbus,17.0,Moderate Frequency
6484,BENTALOU ST & NORTH AVE nb,localbus,17.0,Moderate Frequency
6486,BENTALOU ST & WINDSOR AVE nb,localbus,17.0,Moderate Frequency
6488,PULASKI ST & WINDSOR AVE fs nb,localbus,17.0,Moderate Frequency
6489,PULASKI ST & WHITTIER AVE nb,localbus,9.2,High Frequency
160,Gwynns Falls Pkwy & Pulaski St,localbus,4.6,High Frequency
161,Gwynns Falls Pkwy & Warwick Ave,localbus,4.7,High Frequency
163,Tioga Pkwy & Forest Park Ave,localbus,5.1,High Frequency
901,MORAVIA LOOP wb,localbus,10.8,Moderate Frequency
10667,MORAVIA RD & SINCLAIR LN fs wb,localbus,14.1,Moderate Frequency
8940,MORAVIA RD & GUNTHER AVE fs wb,localbus,14.4,Moderate Frequency
5631,MORAVIA RD & SIPPLE AVE wb,localbus,14.1,Moderate Frequency
5632,MORAVIA RD & SAINT THOMAS AVE wb,localbus,14.4,Moderate Frequency
5633,MORAVIA RD & MANNASOTA AVE wb,localbus,14.6,Moderate Frequency
5634,MORAVIA RD & BELAIR RD fs wb,localbus,21.7,Low Frequency
12549,MORAVIA RD & SCHLEY AVE fs wb,localbus,21.7,Low Frequency
5635,MORAVIA RD & HARCOURT RD wb,localbus,21.7,Low Frequency
3603,HARFORD RD & GRINDON AVE sb,localbus,9.7,High Frequency
3606,HARFORD RD & MONTEBELLO TERR sb,localbus,9.0,High Frequency
3607,HARFORD RD & ARGONNE DR sb,localbus,8.9,High Frequency
5640,ARGONNE DR & MD REHABILITATION wb,localbus,21.7,Low Frequency
12658,ARGONNE DR & MCCALLUM DRwb,localbus,21.7,Low Frequency
12700,1800 ARGONNE DR wb,localbus,21.7,Low Frequency
9588,ARGONNE DR & HILLEN RD wb,localbus,21.7,Low Frequency
5642,HILLEN RD & COLD SPRING LN nb,localbus,21.7,Low Frequency
8340,COLD SPRING LN & LOCH RAVEN BLVD fs wb,localbus,21.3,Low Frequency
5649,COLD SPRING LN & THE LEAGUE wb,localbus,21.7,Low Frequency
5650,COLD SPRING LN & THE ALAMEDA wb,localbus,21.7,Low Frequency
5651,COLD SPRING LN & ST GEORGES AVE wb,localbus,21.7,Low Frequency
5653,COLD SPRING LN & ALHAMBRA AVE fs wb,localbus,21.2,Low Frequency
5654,COLD SPRING LN & YORK RD wb,localbus,20.8,Low Frequency
5655,COLD SPRING LN & MILBROOK RD wb,localbus,21.2,Low Frequency
10352,COLD SPRING LN & CHARLES ST wb,localbus,21.2,Low Frequency
5657,COLD SPRING LN & WILMSLOW RD wb,localbus,21.2,Low Frequency
8945,COLD SPRING LN & ROLAND AVE fs wb,localbus,21.2,Low Frequency
5030,COLD SPRING LN & FALLS RD wb,localbus,20.8,Low Frequency
5660,COLD SPRING LN & GRANDVIEW AVE fs wb,localbus,21.2,Low Frequency
5661,COLD SPRING LN & COLD SPRING LIGHT RAIL STATION mid wb,localbus,21.2,Low Frequency
